,epoch,iteration,mode,accuracy,earliness,kappa,loss,mean_accuracy,mean_f1,mean_precision,mean_recall,loss_classification,loss_earliness
176,89,,train,0.8484939759036144,0.48049208521842957,0.8232390087277142,0.57496446,0.8480571636055803,0.8476075907261073,0.8483611970994057,0.8480571636055803,0.2960817,0.27888274
177,89,,test,0.7966210162549597,0.4597695472682143,0.7029954077513327,0.6945942,0.7439531981897467,0.6956100515221008,0.6685815047933897,0.7439531981897467,0.42586306,0.26873112
178,90,,train,0.8410843373493976,0.48137009143829346,0.8145955891161563,0.5846656,0.8404201181039033,0.8398525333042824,0.8404947607028336,0.8404201181039033,0.30525595,0.27940968
179,90,,test,0.8393702803020606,0.4546753190257766,0.7532541784074773,0.6256136,0.7261480184644956,0.7118940107351726,0.7017514462045052,0.7261480184644956,0.35948002,0.26613355
180,91,,train,0.8406626506024096,0.48034173250198364,0.8141040018229976,0.59201103,0.8413795992507439,0.8408665970884167,0.8415188691266496,0.8413795992507439,0.31319553,0.27881548
181,91,,test,0.8291309356201203,0.44692265144453575,0.7414549172708682,0.6231395,0.7408741838701507,0.7121705603700305,0.6939807489016123,0.7408741838701507,0.36076176,0.26237774
182,92,,train,0.8447590361445784,0.4807247817516327,0.818876215284084,0.58298445,0.8438198220864169,0.8432065419614663,0.8446586337251103,0.8438198220864169,0.3038269,0.27915764
183,92,,test,0.8055804428516575,0.4489360806326185,0.708663754616803,0.6535358,0.7137127235030175,0.6901887736171604,0.6897882913066821,0.7137127235030175,0.39008063,0.26345515
184,93,,train,0.8246987951807229,0.48522713780403137,0.7954367514709064,0.6067211,0.8243623260478896,0.8240734421450201,0.8255102760159254,0.8243623260478896,0.32535228,0.28136885
185,93,,test,0.8283629847689747,0.4321496311861027,0.7395664724582196,0.65478295,0.7237134667603554,0.7025008524031736,0.6911552447255885,0.7237134667603554,0.39965463,0.25512832
186,94,,train,0.8342168674698796,0.485119491815567,0.8065763712006193,0.5956506,0.8346768031978524,0.8340887033170344,0.8357100420782922,0.8346768031978524,0.314445,0.28120562
187,94,,test,0.8402662229617305,0.45206871945567917,0.7547502280865557,0.6253438,0.7317608014400356,0.7157435387874997,0.704249529173217,0.7317608014400356,0.3603257,0.26501808
188,95,,train,0.8418072289156626,0.4946863651275635,0.8154432651908464,0.59201133,0.8417816204499237,0.8414904549344764,0.8422054707946021,0.8417816204499237,0.30606008,0.28595123
189,95,,test,0.8479457314731857,0.44844611253300193,0.7640276864597768,0.60912484,0.7282432355584152,0.7214040556359501,0.7156563924013802,0.7282432355584152,0.3459515,0.2631734
190,96,,train,0.8527710843373494,0.4829956591129303,0.8282074184462881,0.57986915,0.8529281940279522,0.8525675000262496,0.8540812440781025,0.8529281940279522,0.29969478,0.28017437
191,96,,test,0.8325867144502752,0.44218659760402623,0.7450891504163996,0.63296574,0.7398753795436486,0.7169656717633952,0.7021688615048605,0.7398753795436486,0.37291422,0.26005158
192,97,,train,0.8472289156626506,0.47766658663749695,0.8217517985422039,0.5784303,0.8469913894180817,0.8470665001805708,0.8479774216751909,0.8469913894180817,0.3009553,0.27747503
193,97,,test,0.8209394598745681,0.46624078513825695,0.7320403393224896,0.68205726,0.7359883875660402,0.7014350909930908,0.6780519568641632,0.7359883875660402,0.41013938,0.27191794
194,98,,train,0.8424698795180723,0.4778270721435547,0.8162126778136732,0.5802896,0.8429500763787443,0.8428996730954356,0.8445572314789004,0.8429500763787443,0.30261567,0.27767396
195,98,,test,0.8336106489184693,0.48533307846818474,0.7471351137085362,0.6389414,0.7454893008487881,0.7259035258862468,0.7159026734559457,0.7454893008487881,0.35759178,0.28134966
196,99,,train,0.8593373493975903,0.4809926450252533,0.8358915373337501,0.56496614,0.8586518336949871,0.8580618064915005,0.8580482109072253,0.8586518336949871,0.28582788,0.27913833
197,99,,test,0.8182516318955587,0.4355085601995211,0.7252759266532489,0.633543,0.7280348584161279,0.70253704413528,0.694436050979054,0.7280348584161279,0.37674803,0.256795
198,100,,train,0.8572289156626506,0.4707753360271454,0.8334143932521744,0.56102014,0.8563054463579104,0.8564426072478782,0.8571026344468363,0.8563054463579104,0.28673577,0.27428433
199,100,,test,0.8151798284909766,0.4653321546780207,0.7244955291095787,0.6563062,0.7384373709869188,0.700177226261867,0.6728361040162989,0.7384373709869188,0.38488916,0.27141702
